Namespace(backend='inductor', batch_size=4, cache=False, checkpoint_step=-1, compile=False, datadir='../', device='gpu', learning_rate=0.0005, log_dir=None, num_query=10, num_support=5, num_train_iterations=8000, num_way=2, num_workers=2, test=False)
Using device:  cpu
log_dir: ./logs/protonet/metabolism.way_2.support_5.query_10.lr_0.0005.batch_size_4
Checkpoint loading skipped.
Training on tasks with composition num_way=2, num_support=5, num_query=10
Starting training at iteration 0.
Iteration 7090: loss: 0.317, support accuracy: 1.000, query accuracy: 1.000
Iteration 7100: loss: 0.314, support accuracy: 1.000, query accuracy: 1.000
Iteration 7110: loss: 0.326, support accuracy: 1.000, query accuracy: 0.987
Iteration 7120: loss: 0.314, support accuracy: 1.000, query accuracy: 1.000
Iteration 7130: loss: 0.313, support accuracy: 1.000, query accuracy: 1.000
Iteration 7140: loss: 0.314, support accuracy: 1.000, query accuracy: 1.000
Iteration 7150: loss: 0.313, support accuracy: 1.000, query accuracy: 1.000
Iteration 7160: loss: 0.326, support accuracy: 1.000, query accuracy: 0.987
Iteration 7170: loss: 0.329, support accuracy: 1.000, query accuracy: 0.975
Iteration 7180: loss: 0.315, support accuracy: 1.000, query accuracy: 1.000
Iteration 7190: loss: 0.313, support accuracy: 1.000, query accuracy: 1.000
Iteration 7200: loss: 0.326, support accuracy: 1.000, query accuracy: 0.987
Iteration 7210: loss: 0.315, support accuracy: 0.975, query accuracy: 1.000
Iteration 7220: loss: 0.313, support accuracy: 1.000, query accuracy: 1.000
Iteration 7230: loss: 0.315, support accuracy: 1.000, query accuracy: 1.000
Iteration 7240: loss: 0.313, support accuracy: 1.000, query accuracy: 1.000
Iteration 7250: loss: 0.313, support accuracy: 1.000, query accuracy: 1.000
Iteration 7260: loss: 0.320, support accuracy: 0.975, query accuracy: 0.987
Iteration 7270: loss: 0.321, support accuracy: 1.000, query accuracy: 0.987
Iteration 7280: loss: 0.315, support accuracy: 1.000, query accuracy: 1.000
Iteration 7290: loss: 0.319, support accuracy: 1.000, query accuracy: 0.987
Iteration 7300: loss: 0.316, support accuracy: 1.000, query accuracy: 1.000
Iteration 7310: loss: 0.326, support accuracy: 1.000, query accuracy: 0.987
Iteration 7320: loss: 0.314, support accuracy: 1.000, query accuracy: 1.000
Iteration 7330: loss: 0.314, support accuracy: 1.000, query accuracy: 1.000
Iteration 7340: loss: 0.314, support accuracy: 1.000, query accuracy: 1.000
Iteration 7350: loss: 0.314, support accuracy: 1.000, query accuracy: 1.000
Iteration 7360: loss: 0.314, support accuracy: 0.975, query accuracy: 1.000
Iteration 7370: loss: 0.317, support accuracy: 1.000, query accuracy: 1.000
Iteration 7380: loss: 0.316, support accuracy: 1.000, query accuracy: 1.000
Iteration 7390: loss: 0.314, support accuracy: 1.000, query accuracy: 1.000
Iteration 7400: loss: 0.314, support accuracy: 1.000, query accuracy: 1.000
Iteration 7410: loss: 0.323, support accuracy: 1.000, query accuracy: 0.987
Iteration 7420: loss: 0.320, support accuracy: 1.000, query accuracy: 0.987
Iteration 7430: loss: 0.313, support accuracy: 1.000, query accuracy: 1.000
Iteration 7440: loss: 0.314, support accuracy: 1.000, query accuracy: 1.000
Iteration 7450: loss: 0.314, support accuracy: 1.000, query accuracy: 1.000
Iteration 7460: loss: 0.316, support accuracy: 1.000, query accuracy: 1.000
Iteration 7470: loss: 0.314, support accuracy: 1.000, query accuracy: 1.000
Iteration 7480: loss: 0.326, support accuracy: 1.000, query accuracy: 0.987
Iteration 7490: loss: 0.314, support accuracy: 1.000, query accuracy: 1.000
Iteration 7500: loss: 0.326, support accuracy: 1.000, query accuracy: 1.000
Iteration 7510: loss: 0.315, support accuracy: 0.975, query accuracy: 1.000
Iteration 7520: loss: 0.322, support accuracy: 1.000, query accuracy: 0.987
Iteration 7530: loss: 0.316, support accuracy: 1.000, query accuracy: 1.000
Iteration 7540: loss: 0.314, support accuracy: 0.975, query accuracy: 1.000
Iteration 7550: loss: 0.313, support accuracy: 1.000, query accuracy: 1.000
Iteration 7560: loss: 0.326, support accuracy: 1.000, query accuracy: 0.987
Iteration 7570: loss: 0.313, support accuracy: 1.000, query accuracy: 1.000
Iteration 7580: loss: 0.314, support accuracy: 0.975, query accuracy: 1.000
Iteration 7590: loss: 0.313, support accuracy: 1.000, query accuracy: 1.000
Iteration 7600: loss: 0.314, support accuracy: 1.000, query accuracy: 1.000
Iteration 7610: loss: 0.315, support accuracy: 1.000, query accuracy: 1.000
Iteration 7620: loss: 0.314, support accuracy: 1.000, query accuracy: 1.000
Iteration 7630: loss: 0.314, support accuracy: 0.975, query accuracy: 1.000
Iteration 7640: loss: 0.314, support accuracy: 1.000, query accuracy: 1.000
Iteration 7650: loss: 0.313, support accuracy: 1.000, query accuracy: 1.000
Iteration 7660: loss: 0.314, support accuracy: 1.000, query accuracy: 1.000
Iteration 7670: loss: 0.313, support accuracy: 1.000, query accuracy: 1.000
Iteration 7680: loss: 0.315, support accuracy: 1.000, query accuracy: 1.000
Iteration 7690: loss: 0.313, support accuracy: 1.000, query accuracy: 1.000
Iteration 7700: loss: 0.357, support accuracy: 1.000, query accuracy: 0.950
Iteration 7710: loss: 0.314, support accuracy: 1.000, query accuracy: 1.000
Iteration 7720: loss: 0.314, support accuracy: 1.000, query accuracy: 1.000
Iteration 7730: loss: 0.314, support accuracy: 1.000, query accuracy: 1.000
Iteration 7740: loss: 0.344, support accuracy: 1.000, query accuracy: 0.963
Iteration 7750: loss: 0.314, support accuracy: 1.000, query accuracy: 1.000
Iteration 7760: loss: 0.313, support accuracy: 1.000, query accuracy: 1.000
Iteration 7770: loss: 0.314, support accuracy: 0.975, query accuracy: 1.000
Iteration 7780: loss: 0.315, support accuracy: 1.000, query accuracy: 1.000
Iteration 7790: loss: 0.326, support accuracy: 1.000, query accuracy: 0.987
Iteration 7800: loss: 0.314, support accuracy: 1.000, query accuracy: 1.000
Iteration 7810: loss: 0.314, support accuracy: 1.000, query accuracy: 1.000
Iteration 7820: loss: 0.320, support accuracy: 1.000, query accuracy: 0.987
Iteration 7830: loss: 0.342, support accuracy: 1.000, query accuracy: 0.975
Iteration 7840: loss: 0.338, support accuracy: 1.000, query accuracy: 0.975
Iteration 7850: loss: 0.314, support accuracy: 1.000, query accuracy: 1.000
Iteration 7860: loss: 0.319, support accuracy: 1.000, query accuracy: 1.000
Iteration 7870: loss: 0.315, support accuracy: 1.000, query accuracy: 1.000
Iteration 7880: loss: 0.323, support accuracy: 1.000, query accuracy: 0.987
Iteration 7890: loss: 0.314, support accuracy: 1.000, query accuracy: 1.000
Iteration 7900: loss: 0.313, support accuracy: 1.000, query accuracy: 1.000
Iteration 7910: loss: 0.318, support accuracy: 1.000, query accuracy: 1.000
Iteration 7920: loss: 0.314, support accuracy: 1.000, query accuracy: 1.000
Iteration 7930: loss: 0.313, support accuracy: 1.000, query accuracy: 1.000
Iteration 7940: loss: 0.315, support accuracy: 1.000, query accuracy: 1.000
Iteration 7950: loss: 0.315, support accuracy: 1.000, query accuracy: 1.000
Iteration 7960: loss: 0.313, support accuracy: 1.000, query accuracy: 1.000
Iteration 7970: loss: 0.313, support accuracy: 1.000, query accuracy: 1.000
Iteration 7980: loss: 0.318, support accuracy: 1.000, query accuracy: 1.000
Iteration 7990: loss: 0.315, support accuracy: 1.000, query accuracy: 1.000
Iteration 8000: loss: 0.313, support accuracy: 1.000, query accuracy: 1.000
Start Validation...
Validation: loss: 0.578, support accuracy: 0.873, query accuracy: 0.715 Ci95: 0.004
Saved checkpoint.
